Name	Value	Time
queueLength-average	0	2019-10-19T22:26:17.872Z
queueLength-value	0	2019-10-19T22:26:17.872Z
serverLoad-average	0	2019-10-19T22:26:17.872Z
serverLoad-value	0	2019-10-19T22:26:17.872Z
txTimeInQueue-average	0	2019-10-19T22:26:17.872Z
txInjected-average	0	2019-10-19T22:26:18.877Z
txInjected-total	0	2019-10-19T22:26:18.877Z
txApplied-average	0	2019-10-19T22:26:18.877Z
txApplied-total	0	2019-10-19T22:26:18.877Z
txRejected-average	0	2019-10-19T22:26:18.877Z
txRejected-total	0	2019-10-19T22:26:18.877Z
txExpired-average	0	2019-10-19T22:26:18.877Z
txExpired-total	0	2019-10-19T22:26:18.877Z
queueLength-average	0	2019-10-19T22:26:18.877Z
queueLength-value	0	2019-10-19T22:26:18.877Z
serverLoad-average	0	2019-10-19T22:26:18.877Z
serverLoad-value	0	2019-10-19T22:26:18.877Z
txTimeInQueue-average	0	2019-10-19T22:26:18.877Z
txInjected-average	0	2019-10-19T22:26:19.877Z
txInjected-total	0	2019-10-19T22:26:19.877Z
txApplied-average	0	2019-10-19T22:26:19.877Z
txApplied-total	0	2019-10-19T22:26:19.877Z
txRejected-average	0	2019-10-19T22:26:19.877Z
txRejected-total	0	2019-10-19T22:26:19.877Z
txExpired-average	0	2019-10-19T22:26:19.877Z
txExpired-total	0	2019-10-19T22:26:19.877Z
queueLength-average	0	2019-10-19T22:26:19.877Z
queueLength-value	0	2019-10-19T22:26:19.877Z
serverLoad-average	0	2019-10-19T22:26:19.877Z
serverLoad-value	0	2019-10-19T22:26:19.877Z
txTimeInQueue-average	0	2019-10-19T22:26:19.877Z
txInjected-average	0	2019-10-19T22:26:20.881Z
txInjected-total	0	2019-10-19T22:26:20.881Z
txApplied-average	0	2019-10-19T22:26:20.881Z
txApplied-total	0	2019-10-19T22:26:20.881Z
txRejected-average	0	2019-10-19T22:26:20.881Z
txRejected-total	0	2019-10-19T22:26:20.881Z
txExpired-average	0	2019-10-19T22:26:20.881Z
txExpired-total	0	2019-10-19T22:26:20.881Z
queueLength-average	0	2019-10-19T22:26:20.881Z
queueLength-value	0	2019-10-19T22:26:20.881Z
serverLoad-average	0	2019-10-19T22:26:20.881Z
serverLoad-value	0	2019-10-19T22:26:20.881Z
txTimeInQueue-average	0	2019-10-19T22:26:20.881Z
